user_id,retweeted_user_id,user_verified,user_followers_count,favorite_count,user_favourites_count,user_friends_count,text,is_retweet,retweet_count,id_str
1182346921920348161,499073990,False,20337,63438,3830,0,b'RT @DebraMessing: #GEORGIA \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8The POWER is in YOUR hands.Elect #JonOssoff &amp; #RaphaelWarnock &amp; it is the END to republicans\xe2\x80\xa6',True,227,1340885551885508608
2352886471,-1,True,1332,2846,308,8,b'82% of small businesses in #Armenia are feeling the negative impacts of #COVID19. \nThru @anushbabajanyan\xe2\x80\x99s striking\xe2\x80\xa6 https://t.co/M4ERgjORAn',False,5,1340885562509701121
18159748,-1,False,37102,244,1177,1,b'#Pandemic #COVID19 #DeathCult #CriminalNegligence | @GOP &amp; @Democrats advocate for #CorporateDonors not the\xe2\x80\xa6 https://t.co/9A0xiWkugs',False,0,1340885553038897152
1544129365,71150575,False,304601,683,171,0,"b'RT @aptly_engineerd: Incarcerated people should be a priority for COVID-19 vaccination, pass it on.'",True,18827,1340885576803901440
205772830,-1,False,2080,18565,20413,0,"b'@MorningLiveSABC @SakinaKamwendo @LeanneManas Good morning my lovely presenters,am always countous where ever I go.\xe2\x80\xa6 https://t.co/ru1C8ujL7l'",False,0,1340885574606053379
717417631,18831926,False,57772,889,1542,0,b'RT @DrEricDing: THAT DAY HAS ARRIVED\xe2\x80\x94\n\nLos Angeles County hospitals are preparing for potential *healthcare rationing* as ICUs overloaded w\xe2\x80\xa6',True,4141,1340885559456219137
18995147,18831926,True,98312,10479,2313,0,b'RT @DrEricDing: THAT DAY HAS ARRIVED\xe2\x80\x94\n\nLos Angeles County hospitals are preparing for potential *healthcare rationing* as ICUs overloaded w\xe2\x80\xa6',True,4141,1340885579848851457
824162165561114624,1222796311168077824,False,85694,1710,957,0,b'RT @DrZoeHyde: That COVID-ravaged Netherlands would do this is really saying something. https://t.co/7ZtYvf4CbM',True,69,1340885564808151040
1023585170669154304,3106815751,False,3702,3,62,0,b'RT @MirMAKOfficial: London has just declared Tier 4 lockdown because of a new mutated Covid-19 which is 70% more transmissible and deadlier\xe2\x80\xa6',True,1901,1340885557514268672
909078369907613696,825922405453402115,False,191495,5650,6205,0,b'RT @SolNataMD: Covid-19 exhausted my soul. Emptied it. Completely wiped out the joy of medicine. It continues its attempts to break me. Eve\xe2\x80\xa6',True,1552,1340885549935190021
1168377558309789696,3047925973,False,82867,759,502,0,"b""RT @DrIanWeissman: Coronavirus infections and deaths skyrocket heading into Christmas week, and 'it will get worse'. @DrLindaMD @EvanKirste\xe2\x80\xa6""",True,3,1340885572034899973
2256120033,715276822489997312,False,81042,353,640,0,"b'RT @JonathanMunitz: Remember this, Congress during this pandemic was guaranteed:\n1) A job/no wage cuts/healthcare\n2) First shot at COVID-19\xe2\x80\xa6'",True,16,1340885551432523776
898486464,-1,False,16039,128,35,1,"b'New daily Covid-19 infections in the four UK nations (with numbers per million of population in brackets), 20th Dec\xe2\x80\xa6 https://t.co/mi6lVimyjn'",False,0,1340885558000697344
925949911039971328,215207998,False,39888,2533,2724,0,b'RT @kurteichenwald: Hey @marcorubio - many people working with Covid patients at that hospital in the photograph below have yet to receive\xe2\x80\xa6',True,200,1340885554183979008
271810739,25919401,False,35111,51,80,0,"b'RT @AllenLEllison: FL. has 497,000 essential healthcare workers on the frontlines fighting covid, but only received 127,000 vaccines. Senat\xe2\x80\xa6'",True,1590,1340885555848962053
17863187,-1,False,27445,1247,334,2,"b""It's even worse than this. Not every person gets the piddly $600. No kids, and nobody who didn't file something wit\xe2\x80\xa6 https://t.co/Fdi9GaCDqs""",False,0,1340885568956162048
2806007370,1228754267835707399,False,92906,2387,4170,0,"b'RT @CTZebra: Dr. Tawfiqul Bhuiya, 63yo Pathologist, Northwell Health, NY, died of #covid19 12/13. He was a physician, scholar, and educator\xe2\x80\xa6'",True,155,1340885575314919426
883767825197801472,1077178397300834304,False,199,10890,92,0,"b""RT @KDANIEL_SUPPORT: [\xf0\x9f\x93\xb0] Kang Daniel's Popularity Award (local and overseas) confirmed by APAN. \n\nOrganizers will follow the Korean governm\xe2\x80\xa6""",True,148,1340885557082112000
1253123192186474497,-1,False,0,0,0,0,"b""Coronavirus: Trump's Covid vaccine chief admits delivery mistake https://t.co/EBBO4GQC6f""",False,0,1340885565315682304
1035000759446855682,71150575,False,23725,305,247,0,"b'RT @aptly_engineerd: Incarcerated people should be a priority for COVID-19 vaccination, pass it on.'",True,18827,1340885571980283905
790294532273209344,1043185714437992449,False,97659,6677,6593,0,"b'RT @catturd2: WE\xe2\x80\x99RE SAVED !!!!\n\nThe government forces you out of your job for 10 months, and you\xe2\x80\x99re about to get a whopping 600 bucks - whi\xe2\x80\xa6'",True,1549,1340885545140948992
978659117949734913,953924228306305024,False,74176,1490,1626,0,b'RT @Cleavon_MD: The virus is closing in on us. Another ER doctor has contracted COVID19 at work. This makes the 4th ER doctor over the past\xe2\x80\xa6',True,1508,1340885546500022273
82836054,955821725857525760,False,18938,128,976,0,b'RT @tteokminnie: jungkook almost cussing the coronavirus out is so attractive and for what \n https://t.co/eS5tSKlPSr',True,2411,1340885555735760897
209492408,20986375,False,14655,19247,18597,0,"b'RT @JournoDannyAero: Hong Kong may ban flights from Britain after worsening coronavirus outbreak, sources say, as government considers exte\xe2\x80\xa6'",True,6,1340885611700371456
99014337,1414858003,False,1806,1440,755,0,b'RT @bhartijainTOI: India next?',True,6,1340885592008085504
1224014733692399616,84734907,False,214669,750,1078,0,"b""RT @KristenClarkeJD: This is precisely right and a humane stance. (Let's see if the Surgeon General still has a job by the end of the week)""",True,60,1340885588400979968
2480186806,755057897583804416,False,5806,54,491,0,b'RT @ProudSocialist: You did not save anyone\xe2\x80\x99s life or livelihood with $600 checks @SpeakerPelosi.',True,220,1340885608588324867
1132489887414968321,11744152,False,15099,132,1585,0,"b'RT @yashar: ""Direct payments to help Americans make it through a dark winter."" \n\n$600 will do no such thing.'",True,209,1340885586291396609
1243112042224947200,50944856,False,40703,213,355,0,"b'RT @smitaprakash: Canada, Turkey, Netherlands, Denmark, Austria, Belgium, Italy, Israel, Germany and South Africa  suspend flights from Bri\xe2\x80\xa6'",True,662,1340885599046127616
594318174,71150575,False,89514,446,1000,0,"b'RT @aptly_engineerd: Incarcerated people should be a priority for COVID-19 vaccination, pass it on.'",True,18827,1340885606973501440
2398660411,-1,False,83191,2244,2748,0,b'@AcampbelTeacher @FrankDElia7 @Clint0nAnders0n @AndrewLazarus4 @BMcB77437937 @jkellyca @PaulVCooper1\xe2\x80\xa6 https://t.co/WgTa0V6Ssz',False,0,1340885593929048066
1001226745519915008,451192624,False,220975,1230,3406,0,b'RT @CarlosdelRio7: Primer on the #coronavirus in the UK. 1. mutation N501Y is one of six key contact residues within the RBD and has been i\xe2\x80\xa6',True,80,1340885589738995713
2208155712,71150575,False,13177,334,620,0,"b'RT @aptly_engineerd: Incarcerated people should be a priority for COVID-19 vaccination, pass it on.'",True,18827,1340885600681996288
21133078,-1,False,4,108,94,0,"b'Leo Panitch, intellectual pillar of the Canadian left, dead at 75 of COVID-19 https://t.co/Xkg3mJfdlG https://t.co/XJYe3evc2H'",False,0,1340885595816542209
728076621169590273,11744152,False,77510,887,838,0,"b'RT @yashar: ""Direct payments to help Americans make it through a dark winter."" \n\n$600 will do no such thing.'",True,209,1340885617660538880
1196473380335050752,3204731,False,6745,467,421,0,"b'RT @krislc: Court of Final Appeal ruled  is constitutional for gov to ban face covering at legal and illegal gatherings, and the Emergency\xe2\x80\xa6'",True,423,1340885599662657536
1969078278,18831926,False,33497,298,1697,0,b'RT @DrEricDing: THAT DAY HAS ARRIVED\xe2\x80\x94\n\nLos Angeles County hospitals are preparing for potential *healthcare rationing* as ICUs overloaded w\xe2\x80\xa6',True,4141,1340885590967873538
196426956,-1,False,28482,1407,3389,1,"b'So, this fucking awkward COVID-19 situations was the end to concerts and music festivals?'",False,0,1340885586706485248
1231797722660904960,553581707,False,1540,122,177,0,b'RT @DrOlufunmilayo: ATTENTION:\nThere\xe2\x80\x99s a new mutated coronavirus that is just reported in London UK. It is described \xe2\x80\x9cout of control\xe2\x80\x9d and \xe2\x80\x9c\xe2\x80\xa6',True,10863,1340885613852160000
2313069740,1011970623470489601,False,20665,50,120,0,b'RT @DWUhlfelderLaw: No Bible verse is going to save Marco Rubio from the beating he is taking for cutting to front of line to get COVID-19\xe2\x80\xa6',True,3902,1340885617698172928
850500883746095104,-1,False,249,19,139,0,"b'\xf0\x9f\x93\xb7 popculturebrain: Ian McKellen, Prue Leith Among U.K. Stars to Receive COVID-19 Vaccine Oscar-winning British acto\xe2\x80\xa6 https://t.co/oLr1shr0kL'",False,0,1340885611973124106
592499892,1138076821533155328,False,394417,567,817,0,"b'RT @JamaalBowmanNY: BREAKING: Man with an estimated net worth of $34,137,534 thinks $600 is enough.'",True,9188,1340885587973332992
583185555,11744152,False,9973,186,813,0,"b'RT @yashar: ""Direct payments to help Americans make it through a dark winter."" \n\n$600 will do no such thing.'",True,209,1340885587981692930
70055480,215207998,False,5865,974,2353,0,b'RT @kurteichenwald: This is what experts like Eric have been warning: healthcare rationing is beginning. Money won\xe2\x80\x99t help you. If you have\xe2\x80\xa6',True,510,1340885585280589825
611647383,553581707,False,14033,5626,5079,0,b'RT @DrOlufunmilayo: ATTENTION:\nThere\xe2\x80\x99s a new mutated coronavirus that is just reported in London UK. It is described \xe2\x80\x9cout of control\xe2\x80\x9d and \xe2\x80\x9c\xe2\x80\xa6',True,10863,1340885603597111298
114048914,128429068,False,399766,3425,4999,0,"b'RT @AlamoOnTheRise: Trump: Day 1,430 (THREAD)\n-18,267,579 Cases of COVID-19 in US\n-US CV-19 Death Toll Rises to 324,869\n-Day 43 Since Biden\xe2\x80\xa6'",True,75,1340885592964403201
211609350,1254412448,False,22637,145,1495,0,"b""RT @BeijingPalmer: the pharma bro story did not include the bit where she was like 'my man will save us from the coronavirus' https://t.co/\xe2\x80\xa6""",True,1011,1340885613894090753
937576886783295488,851985789072408576,False,56964,97,373,0,b'RT @HighWireTalk: The Food and Drug Administration (FDA) is investigating allergic reactions to the Pfizer coronavirus vaccine that were re\xe2\x80\xa6',True,149,1340885609632677889
1313249021679611904,358545917,False,77038,148,623,0,"b'RT @Cernovich: $900,000,000,000 (size of coronavirus stimulus)\n\ndivided by \n\n330,000,000 (\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 population) \n\nequals \n\n$2,700 per person. That\xe2\x80\xa6'",True,3627,1340885596148019202
43571914,1323730225067339784,False,736,116,210,0,b'RT @Transition46: Statement from President-elect Biden on bipartisan agreement on COVID-19 relief:\n\nhttps://t.co/sIC4FmXdDe https://t.co/83\xe2\x80\xa6',True,808,1340885601806008320
1246638528907313152,23773465,False,2410,203,448,0,"b""RT @Ron_Nirenberg: Questions about the COVID-19 vaccine?\n\nCheck out @ksatnews' interview with San Antonio's Dr. Jason Bowling, infectious d\xe2\x80\xa6""",True,8,1340885590183653376
60231171,774407512598704128,False,119964,143,120,0,b'RT @Mimirocah1: Great question.',True,236,1340885605895421952
4349585295,825922405453402115,False,6301,531,2265,0,b'RT @SolNataMD: Covid-19 exhausted my soul. Emptied it. Completely wiped out the joy of medicine. It continues its attempts to break me. Eve\xe2\x80\xa6',True,1552,1340885582105378816
273788443,2463200455,False,10633,235,526,0,b'RT @UKinFrance: \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 has announced that travel from \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 will be restricted from midnight \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 time tonight. Intl travel from \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 also restricted\xe2\x80\xa6',True,24,1340885616716898304
3113310014,139162440,False,75098,82,146,0,"b""RT @pattonoswalt: FUCK. YOU. I don't believe in an afterlife but I know YOU do. I hope your guilty subconscious constructs a mind-palace of\xe2\x80\xa6""",True,1956,1340885603710169090
111842654,2985479932,False,254043,1363,1232,0,"b'RT @BNODesk: BREAKING: Coronavirus mutation first found in the UK also found in Italy, health minister says'",True,1052,1340885618914713603
141098952,-1,False,68,23,121,0,b'How Gorilla Logic Became The Go-To Software Development Partner During COVID-19 https://t.co/VERpZK8eX7 https://t.co/GypBJfSvSF',False,0,1340885593962627074
1334413019347111940,-1,False,0,814,116,0,b'https://t.co/oFZWYiPQvH \xf0\x9f\x90\xa6 headlines in aePiot - Saskatchewan advocates hope progress doesn\xe2\x80\x99t regress as COVID-19 va\xe2\x80\xa6 https://t.co/8ARoSlXzYo',False,0,1340885600883359744
1271299993438236673,10774652,False,2850,766,524,0,"b'RT @theblaze: Dr. Birx took family trip to Delaware vacation home, flouting her own coronavirus guidance https://t.co/si64rguEAR'",True,414,1340885613562781696
467804571,767942137417572352,False,4879,34,70,0,"b""RT @GodzillaMendoza: Please help my dad keep his home. \n\nHe was laid off from his job this year due to the pandemic and I've seen him heart\xe2\x80\xa6""",True,2702,1340885607518588928
813292471975366656,32871086,False,170914,313,3150,0,"b""RT @kylegriffin1: Why are Republicans who've downplayed the seriousness of the coronavirus or who've stood by as their colleagues downplaye\xe2\x80\xa6""",True,6705,1340885605744521216
863268360,65970675,False,3759,205,1028,0,b'RT @AlexMMTri: #CovidDiaries I watched a previously healthy 41yo male die of #COVID19 today. \xf0\x9f\x98\x94 Please \xf0\x9f\x98\xb7\xe2\x9c\x8b\xf0\x9f\xa7\xbc\xe2\x86\x94\xef\xb8\x8f\xf0\x9f\x8f\xa1 #DoYourPart  - @CMAdocs @cafp_\xe2\x80\xa6',True,22,1340885610874032129
2543982944,-1,False,22,1783,3656,0,b'Live Updates: Coronavirus relief deal reached https://t.co/xGhUT1vBre',False,0,1340885594491129860
340818984,140047339,False,52047,236,361,0,"b'RT @DrAMSinghvi: Tier 4 level lockdown in London after cases have been seen spiralling due to some ""new variant"" of Covid-19 which is out o\xe2\x80\xa6'",True,103,1340885604813348864
7050962,-1,False,54070,4556,4662,11,b'Sensible. https://t.co/HD1YBmpKk9',False,2,1340885600786731008
708059148571811844,-1,False,106883,1555,2004,0,b'Congressional math. \xf0\x9f\xa4\xaa https://t.co/A8M0esULja',False,0,1340885611910209537
318921346,14293310,False,2528,193,1553,0,b'RT @TIME: Canada and Europe block U.K. travel in bid to stop spread of new COVID-19 strain https://t.co/qRkYlCS2XN',True,130,1340885584521342976
1082201922260496385,55857464,False,329,85,235,0,b'RT @miltsdad: I am 70. Have a chronic medial problem. I do not mind waiting for my turn for the COVID vaccine.  Many others need to go firs\xe2\x80\xa6',True,51241,1340885589793492993
911961538814255105,-1,False,2503,701,1811,2,"b""@thehill Let's get serious. Only 11% of the US work force (19 million) are getting unemployment benefits. #COVID19\xe2\x80\xa6 https://t.co/xSk2yGpeEo""",False,0,1340885610375114753
572282251,2347049341,False,167344,14846,16406,0,"b'RT @voxdotcom: 23-year-old Riley Behrens was a self-described ""healthy young athlete with no major medical conditions.""\n\nAfter her Covid-19\xe2\x80\xa6'",True,84,1340885592914063361
1224211230002335744,34367582,False,251928,1315,1941,0,"b'RT @TimRunsHisMouth: Good to know that @AOC values herself... a protected young and healthy person... over frontline workers, the elderly,\xe2\x80\xa6'",True,60,1340885596697284609
176009936,-1,False,7272,350,773,0,b'@kirstiealley not sure if saw this.\n\nhttps://t.co/PnLIMEyabB',False,0,1340885596504526850
919463268,1228754267835707399,False,222192,22192,20085,0,"b'RT @CTZebra: Dr. Clarence Scott, 68yo Family Practitioner, SW Florida, died of #covid19 11/10. He was sickened in May- insurance ran out du\xe2\x80\xa6'",True,342,1340885584588357632
2339733895,-1,False,2028,520,1152,0,b'Health is the basic right of every human being....\n#RahnumaFPAP #FPAP #HumanRights #Equality #COVID19 #Humanity\xe2\x80\xa6 https://t.co/y4tJN4mvqQ',False,1,1340885585108545537
18656865,32871086,False,12193,1949,2103,0,"b""RT @kylegriffin1: Why are Republicans who've downplayed the seriousness of the coronavirus or who've stood by as their colleagues downplaye\xe2\x80\xa6""",True,6705,1340885597188222976
222343281,-1,False,3103,25,170,0,"b'@2GB873 @GregHuntMP If the current break out of coronavirus in NSW, or future breakouts, get into an aged care faci\xe2\x80\xa6 https://t.co/NGjKYqD8CG'",False,0,1340885585515356160
38400130,-1,True,238,1074332,174,4,"b""Australia's Victoria Premier apologises for lax COVID-19 controls on hotel quarantine https://t.co/Lxbr0txPeT https://t.co/ngIovX02wr""",False,3,1340885601642409985
348120551,215207998,False,3189,207,353,0,b'RT @kurteichenwald: This is what experts like Eric have been warning: healthcare rationing is beginning. Money won\xe2\x80\x99t help you. If you have\xe2\x80\xa6',True,510,1340885592880652291
60342790,11744152,False,163084,2362,3629,0,"b'RT @yashar: ""Direct payments to help Americans make it through a dark winter."" \n\n$600 will do no such thing.'",True,209,1340885612568698880
602449513,18831926,False,52620,1445,66,0,b'RT @DrEricDing: THAT DAY HAS ARRIVED\xe2\x80\x94\n\nLos Angeles County hospitals are preparing for potential *healthcare rationing* as ICUs overloaded w\xe2\x80\xa6',True,4141,1340885595413889029
1008465608814579714,1064371027575271430,False,439,74,464,0,b'RT @TuasBodyguard: BREAKING: Ohio State will probably experience an outbreak of COVID-19 soon that disqualifies them from their first playo\xe2\x80\xa6',True,3,1340885596559056904
973655493423128577,-1,False,1,34,8,0,b'White House secures \xe2\x80\x98three martini lunch\xe2\x80\x99 tax deduction in draft of coronavirus relief\xc2\xa0package https://t.co/IYbbADx4b5',False,0,1340885585649668096
312149882,-1,False,19997,62909,25830,0,b'Live Updates: Coronavirus relief deal reached https://t.co/loAJneOquL via @foxnews',False,0,1340885594331758593
921289326,1323730225067339784,False,124340,1503,2586,0,b'RT @Transition46: Statement from President-elect Biden on bipartisan agreement on COVID-19 relief:\n\nhttps://t.co/sIC4FmXdDe https://t.co/83\xe2\x80\xa6',True,808,1340885589068017667
818658439857479680,-1,False,15630,3318,3212,1,b'@ananavarro let\xe2\x80\x99s make sure little @marcorubio sees this tweet. https://t.co/YNki6GrgHu',False,0,1340885616884547585
851239265329496065,18831926,False,137137,489,2474,0,"b'RT @DrEricDing: NEW\xe2\x80\x94Because \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 mutation has also been found in Netherlands \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1, air travel from the UK is now banned starting Dec 20th to Ja\xe2\x80\xa6'",True,619,1340885586341597185
125114542,-1,False,17456,40,584,0,b'White House secures \xe2\x80\x98three martini lunch\xe2\x80\x99 tax deduction in draft of coronavirus relief package https://t.co/A9pUjCRS26',False,0,1340885597041422336
4849148157,18329263,False,4024,2893,20,0,b'RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  A-positive\nAt : Max Patparganj\nBlood Component : Need Plasma from AB+ve/AB-ve/A+ve/A-ve #COVI\xe2\x80\xa6',True,38,1340885606918881285
1143908639876485120,-1,False,41064,2747,1320,0,"b""@ummodern I don't know exactly what the incentives or requirements are for employers. It seems in UK the employers\xe2\x80\xa6 https://t.co/irPs4CoebM""",False,0,1340885607191437312
29468402,18831926,False,99121,437,1173,0,"b'RT @DrEricDing: JUST IN\xe2\x80\x94Austria, Belgium, Italy and the Netherlands announced bans on travel to UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xe2\x80\x94France, Germany &amp; Ireland likely soon\xe2\x80\xa6'",True,1391,1340885602548461568
1315638398007169024,358545917,False,5676,71,1423,0,"b'RT @Cernovich: $900,000,000,000 (size of coronavirus stimulus)\n\ndivided by \n\n330,000,000 (\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 population) \n\nequals \n\n$2,700 per person. That\xe2\x80\xa6'",True,3627,1340885600145006592
276391590,-1,False,3640,160,5,0,b'Dumbest motherfucker around. https://t.co/xq8SmCdBqs',False,0,1340885617316483073
1033321385198796802,1626294277,False,636,5,478,0,b'RT @spectatorindex: JUST IN: Saudi Arabia closes all its borders to all countries amid concerns over coronavirus mutation',True,3273,1340885582696730625
2437692727,32871086,False,35073,1238,2175,0,"b""RT @kylegriffin1: Why are Republicans who've downplayed the seriousness of the coronavirus or who've stood by as their colleagues downplaye\xe2\x80\xa6""",True,6705,1340885646815084545
1438589898,1626294277,False,16963,132,90,0,b'RT @spectatorindex: JUST IN: Saudi Arabia closes all its borders to all countries amid concerns over coronavirus mutation',True,3273,1340885653295390726
1071098768924102656,-1,False,20110,263,66,0,b'Agreed. https://t.co/P8qg8kVgFc',False,0,1340885620772786179
795402912151244800,1631509880,False,135796,9887,7376,0,b'RT @PatrickDoyle_35: Thank you! @_jennystarfish_ SO inspiring through courageous sharing pain of unspeakable #addiction overdose loss only\xe2\x80\xa6',True,2,1340885646760681472
128899415,191881312,False,4084,2414,2022,0,"b'RT @AlexInAir: Breaking: Morocco, El Salvador, Romania, join France, Germany, Italy &amp; a long list of countries banning all travel to/from t\xe2\x80\xa6'",True,687,1340885641815597057
1676921281,34367582,False,15642,2214,3644,0,"b'RT @TimRunsHisMouth: Good to know that @AOC values herself... a protected young and healthy person... over frontline workers, the elderly,\xe2\x80\xa6'",True,60,1340885640221757441
351979030,783792992,False,104856,2745,717,0,b'RT @IlhanMN: You fought against every single meaningful emergency support we proposed to help people in need. \n\nGet lost.',True,4759,1340885622450311174
741061059880976384,-1,False,4512,193,2024,1,"b""@DamoNews @9NewsSyd Did he insist he hasn't had Covid19 \xf0\x9f\x91\x8c""",False,0,1340885651382669312
813911852946231297,812135885328236551,False,47784,64,173,0,b'RT @RealSaavedra: Healthy 31-year-old who has access to top the best medical care on the planet puts vaccinating herself ahead of health ca\xe2\x80\xa6',True,6968,1340885652469141505
1283430550418661376,1021450093444993024,False,9,151,91,0,"b""RT @MeHariReddy: Anti's troll him while #COVID19 situation but at last it was proved that\n precautions which he taken was appreciated.\nHapp\xe2\x80\xa6""",True,6,1340885635595345921
1229230225549971456,15874918,False,42856,937,752,0,"b'RT @leezeldin: A key to prevent a pandemic is early detection. The CCP denied the world early detection, transparency, education &amp; advocacy\xe2\x80\xa6'",True,530,1340885628888567813
1265919244430000128,-1,False,0,5,15,0,b'Covid: US reaches long awaited deal for coronavirus aid\nhttps://t.co/bTVabuxmYu https://t.co/CT1pgUwkzm',False,0,1340885654050369539
1086397159480676352,93618872,False,141941,3560,4989,0,"b'RT @Ian_Fraser: Remember when, on 3rd February 2020, Boris Johnson scoffed at the threat of coronavirus and claimed it gave Britain the cha\xe2\x80\xa6'",True,1089,1340885640511168512
29828365,55857464,False,46456,373,1475,0,b'RT @miltsdad: I am 70. Have a chronic medial problem. I do not mind waiting for my turn for the COVID vaccine.  Many others need to go firs\xe2\x80\xa6',True,51241,1340885645766569985
860660310796976128,55857464,False,54475,51,619,0,b'RT @miltsdad: I am 70. Have a chronic medial problem. I do not mind waiting for my turn for the COVID vaccine.  Many others need to go firs\xe2\x80\xa6',True,51241,1340885633418448897
2402570365,-1,False,11,32,22,0,"b""RT:@moneycontrolcom:Coronavirus Updates | West Bengal's COVID-19 tally zooms to 5.36 lakh with 1,978 new cases; 40\xe2\x80\xa6 https://t.co/MrDa2AOWpr""",False,0,1340885655988146177
1241457716935172096,786807645894156288,False,6994,273,227,0,b'RT @localscammer: me using my newly acquired powers to cure every black person of COVID19 #December21st https://t.co/KdS1FXVYCc',True,26,1340885635184414726
72888855,-1,True,7068,192499,200,9,b'This graphic is for the eight imported #COVID19 cases reported today. Cases 1-7 are Thai and the eighth is from Sud\xe2\x80\xa6 https://t.co/tY6DXu7ZzV',False,4,1340885619761823745
1452796758,292929271,False,16647,98,517,0,b'RT @charliekirk11: Did you know:\n\nDrug overdoses have killed 448 more people in San Francisco this year than the Chinese Coronavirus\xe2\x80\x94nearly\xe2\x80\xa6',True,3984,1340885648782352385
20255785,215207998,False,29356,170,877,0,b'RT @kurteichenwald: This is what experts like Eric have been warning: healthcare rationing is beginning. Money won\xe2\x80\x99t help you. If you have\xe2\x80\xa6',True,510,1340885653341409282
35606154,-1,False,102,14692,3457,1,"b""Trump fans want nothing to do with COVID-19 vaccines -- despite president and Mike Pence's endorsements - Raw Story\xe2\x80\xa6 https://t.co/Gs30SovbzH""",False,1,1340885628905377793
819960399428800512,55857464,False,175423,437,946,0,b'RT @miltsdad: I am 70. Have a chronic medial problem. I do not mind waiting for my turn for the COVID vaccine.  Many others need to go firs\xe2\x80\xa6',True,51241,1340885639080894464
1637047591,-1,False,12939,68,140,0,"b'@sejwatson @brookevitti agree, it\'s not set in stone \xe2\x80\x94 also BMT is in the ""might be"" list due to Limited Evidence (\xe2\x80\xa6 https://t.co/6od5loqOEw'",False,0,1340885620688908290
2312751031,1085522008471818240,False,250330,1000,416,0,b'RT @OH_mes2: MNH Entertainment announces Chungha has been released from the Coronavirus quarantine facility\n\nShe is asymptomatic and has re\xe2\x80\xa6',True,1629,1340885623490539520
702697553414873088,11744152,False,57717,1328,944,0,"b'RT @yashar: ""Direct payments to help Americans make it through a dark winter."" \n\n$600 will do no such thing.'",True,209,1340885647947665410
1240426069582180352,-1,False,91593,2802,2921,1,b'Fuck this guy \xf0\x9f\x91\x87 https://t.co/8PtCIn7gci',False,0,1340885644386562050
1323122445579112450,-1,False,0,42,26,0,"b'CDC panel recommends frontline essential workers, 75+ seniors in line for COVID-19 vaccine https://t.co/hUmaUqqSgP'",False,0,1340885640129474561
716762814,812135885328236551,False,35121,193,110,0,b'RT @RealSaavedra: Healthy 31-year-old who has access to top the best medical care on the planet puts vaccinating herself ahead of health ca\xe2\x80\xa6',True,6968,1340885638137212931
1286486512293486592,1077178397300834304,False,58563,40,69,0,"b""RT @KDANIEL_SUPPORT: [\xf0\x9f\x93\xb0] Kang Daniel's Popularity Award (local and overseas) confirmed by APAN. \n\nOrganizers will follow the Korean governm\xe2\x80\xa6""",True,148,1340885655073607680
2736645504,812135885328236551,False,15045,233,728,0,b'RT @RealSaavedra: Healthy 31-year-old who has access to top the best medical care on the planet puts vaccinating herself ahead of health ca\xe2\x80\xa6',True,6968,1340885640087547907
1214402708548964353,18329263,False,39832,4222,338,0,b'RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  A-positive\nAt : Max Patparganj\nBlood Component : Need Plasma from AB+ve/AB-ve/A+ve/A-ve #COVI\xe2\x80\xa6',True,38,1340885634882232320
616246238,-1,False,11864,935,1917,0,b'The Coronavirus Is Mutating. What Does That Mean for Us? https://t.co/P4KWk2luFF',False,0,1340885651563180032
1214402708548964353,18329263,False,39832,4222,338,0,b'RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  B-positive\nAt : Sir Gangaram hospital\nBlood Component : Need Plasma from B+ve #COVID19 recove\xe2\x80\xa6',True,52,1340885642943729666
728894570,-1,False,44,135,141,0,b'Tory revolt: Health Secretary Matt Hancock URGED to resign over coronavirus tier 4 plans - A SENIOR Conservative MP\xe2\x80\xa6 https://t.co/RNFO9nFNew',False,0,1340885642562060289
4427303293,-1,False,642,36,38,0,b'Thank you\nNancy Pelosi and Chuck Schumer.\n@senatemajldr you can fish. https://t.co/zrng3SL4rD',False,0,1340885629572325378
889689392561872896,15874918,False,1172,37,122,0,"b'RT @leezeldin: A key to prevent a pandemic is early detection. The CCP denied the world early detection, transparency, education &amp; advocacy\xe2\x80\xa6'",True,530,1340885640309743616
